1264,629189.9,4520048,1018.82
1265,629199.4,4520040,1018.8
1266,629218.8,4520024,1018.74
1267,629227.8,4520016,1018.77
1268,629235.1,4520007,1018.79
1269,629239.9,4519996,1018.78
1270,629241.9,4519985,1018.75
1271,629242.6,4519973,1018.75
1272,629243.2,4519960,1018.78
1273,629244,4519948,1018.82
1274,629245.4,4519935,1018.91
1275,629247.4,4519922,1018.97
1276,629250,4519909,1018.99
1277,629253.1,4519896,1018.99
1278,629256.5,4519882,1018.98
1279,629260.1,4519869,1019.03
1280,629263.8,4519857,1019.1
1281,629267.3,4519844,1019.16
1282,629270.6,4519832,1019.19
1283,629274,4519819,1019.19
1284,629307.4,4519768,1019.31
1285,629316.6,4519760,1019.35
1286,629325.1,4519751,1019.39
1287,629332.2,4519741,1019.42
1288,629342.9,4519719,1019.5
1289,629346.9,4519707,1019.56
1290,629349.5,4519696,1019.53
1291,629350.3,4519684,1019.5
1292,629349.5,4519672,1019.54
1293,629347.5,4519660,1019.57
1294,629345.1,4519647,1019.61
1295,629342.6,4519635,1019.68
1296,629340.4,4519622,1019.74
1297,629308.8,4519534,1020.66
1298,629300.3,4519527,1020.67
1299,629291.7,4519521,1020.68
1300,629283.4,4519514,1020.73
1301,629276.4,4519509,1020.79
1302,629268.5,4519504,1020.64
1303,629258.2,4519496,1020.35
1304,629240.8,4519481,1020.44
1305,629236.9,4519477,1020.21
1306,629232.5,4519473,1020.03
1307,629224.8,4519467,1020.01
1308,629218.9,4519462,1019.99
1309,629221.5,4519456,1020.02
1310,629228.2,4519459,1020.09
1311,629230.6,4519466,1020.14
1312,629232.6,4519473,1020.28
1313,629242.7,4519494,1020.07
1314,629247.9,4519499,1020.06
1315,629253.9,4519501,1020.04
1316,629259.7,4519501,1020
1317,629258.6,4519496,1019.93
1318,629256.2,4519490,1020.04
1319,629250,4519486,1020.08
1320,629237.9,4519477,1020.1
1321,629234.1,4519474,1020.11
1322,629224.3,4519465,1020.13
1323,629219.3,4519456,1020.16
1324,629218.5,4519451,1020.26
1325,629218.7,4519443,1020.52
1326,629219.8,4519433,1020.85
1327,629220.9,4519428,1020.9
1328,629222.3,4519423,1020.91
1329,629223.8,4519417,1020.88
1330,629234.3,4519380,1020.62
1331,629236.3,4519373,1020.57
1332,629236.3,4519366,1020.35
1333,629233.1,4519362,1020.32
1334,629234.1,4519357,1021.16
1335,629244.9,4519357,1021.15
1336,629251.5,4519357,1021.13
1337,629258.4,4519357,1021.11
1338,629265.7,4519358,1021.1
1339,629280.6,4519358,1021.1
1340,629288.3,4519358,1021.1
1341,629296,4519358,1021.09
1342,629303.7,4519359,1021.08
1343,629311.3,4519359,1021.08
1344,629318.4,4519359,1021.09
1345,629324.7,4519359,1021.12
1346,629330.1,4519359,1021.15
1347,629337.6,4519359,1021.2
1348,629342.4,4519356,1021.16
1349,629351.7,4519353,1021.09
1350,629357.8,4519353,1020.41
1351,629366.4,4519353,1020.41
1352,629375.5,4519353,1020.43
1353,629392.9,4519352,1020.47
1354,629399.8,4519352,1020.49
1355,629406.2,4519351,1020.52
1356,629411.8,4519351,1020.58
1357,629417.9,4519350,1020.44
1358,629428.3,4519349,1020.42
1359,629434.8,4519349,1020.42
1360,629442.7,4519348,1020.42
1361,629451.6,4519347,1020.46
1362,629461.4,4519347,1020.48
1363,629471.8,4519346,1020.51
1364,629482.5,4519345,1020.53
1365,629493.6,4519344,1020.52
1366,629504.8,4519343,1020.49
1367,629515.9,4519342,1020.44
1368,629526.8,4519341,1020.37
1369,629537,4519340,1020.31
1370,629573.1,4519337,1020.15
1371,629581.3,4519336,1020.12
1372,629589.5,4519336,1020.09
1373,629597.5,4519335,1020.07
1374,629605.1,4519335,1020.06
1375,629612.1,4519334,1020.06
1376,629629.6,4519327,1020.09
1377,629647.2,4519330,1020.17
1378,629647.9,4519338,1020.15
1379,629642.8,4519344,1020.12
1380,629634.6,4519346,1020.07
1381,629628.6,4519346,1020.06
1386,629173,4519270,1025.18
1390,629127.2,4519212,1026.16
1398,628873.6,4519227,1023.53
1399,628845.1,4519280,1022.76
1401,628867,4519325,1024.86
1402,628884.1,4519328,1023.75
1403,628899.8,4519323,1022.52
1405,628930.5,4519355,1026.5
1408,628944.9,4519402,1024.75
1418,628995,4519443,1024.24
1419,629010.9,4519432,1022.99
1420,629067.3,4519551,1022.94
1421,629084.4,4519550,1023.89
1423,629091.1,4519569,1021.86
1424,629129.3,4519581,1021.92
1426,629289.4,4519695,1020.8
1427,629229.8,4519745,1019.76
1428,629194.5,4519757,1018.5
1429,629293.2,4519585,1019.02
1430,629295,4519590,1018.85
1431,629297.4,4519595,1018.86
