Trace
Swept SA
A.16.17,N9010A
4421100000,-103.295845092091
4426800000,-104.55265509812
4432500000,-104.019769954892
4438200000,-83.3841990586716
4443900000,-103.981101931356
4449600000,-104.95859126693
4455300000,-105.117688530719
4461000000,-104.34418290848
4466700000,-104.957113764728
4472400000,-103.459586056812
4478100000,-105.517718206742
4483800000,-103.918925647308
4489500000,-104.987520936464
4495200000,-104.760213881873
4500900000,-58.5192044462858
4506600000,-104.9295746219
4512300000,-104.423125452091
4518000000,-104.86370542374
4523700000,-105.235350688323
4529400000,-95.5666772300134
4535100000,-105.131633645023
4540800000,-104.645290043205
4546500000,-104.963629147416
4552200000,-104.328703350914
4557900000,-105.717732290852
4563600000,-90.8767443565378
4569300000,-104.770315006259
4575000000,-104.857895101976
4580700000,-105.191393395784
4586400000,-105.650989585691
4592100000,-104.939570520004
4597800000,-104.670902839537
4603500000,-104.236795447533
4609200000,-103.927293794714
4614900000,-104.716624705882
4620600000,-104.403163784791
4626300000,-98.9132108922506
4632000000,-105.161192542016
4637700000,-104.243787055271
4643400000,-104.721568107107
4649100000,-104.955245951066
4654800000,-105.156456742395
4660500000,-104.837855815675
4666200000,-105.249047184127
4671900000,-105.261162793734
4677600000,-104.385208021014
4683300000,-104.886056813308
4689000000,-91.8593237062879
4694700000,-104.580801022001
4700400000,-104.619204706834
4706100000,-105.332669568239
4711800000,-104.707891566139
4717500000,-105.255422883045
4723200000,-104.393593279196
4728900000,-105.312488875599
4734600000,-105.273743236694
4740300000,-104.952520432756
4746000000,-104.788338767578
4751700000,-105.043175896599
4757400000,-105.009155079705
4763100000,-104.965785900818
4768800000,-104.925449974367
4774500000,-105.136187504137
4780200000,-105.509512748708
4785900000,-104.193636049091
4791600000,-104.226802680945
4797300000,-93.8190932174694
4803000000,-104.811296491605
4808700000,-105.181973538725
4814400000,-104.463675553942
4820100000,-105.518952869237
4825800000,-105.358709377114
4831500000,-105.144593644404
4837200000,-106.378861263588
4842900000,-89.9903435960242
4848600000,-105.556011544137
4854300000,-105.328290204475
4860000000,-105.83354696745
4865700000,-105.840792746115
4871400000,-106.421951841241
4877100000,-106.115673614027
4882800000,-106.304668018314
4888500000,-105.460614954882
4894200000,-106.547825444866
4899900000,-106.539732941413
4905600000,-106.748874847189
4911300000,-106.044605867834
4917000000,-106.162280712919
4922700000,-106.3854516883
4928400000,-106.694201085364
4934100000,-106.249786991713
4939800000,-106.184486580076
4945500000,-106.693042335668
4951200000,-106.672374331196
4956900000,-106.676352589537
4962600000,-106.592181745656
4968300000,-105.502130717186
4974000000,-106.106031885969
4979700000,-105.805105351615
4985400000,-106.638935818368
4991100000,-106.034302115043
4996800000,-105.046526594033
5002500000,-76.312609363089
5008200000,-105.941141679764
5013900000,-105.361352118368
5019600000,-106.399970206736
5025300000,-106.050602215537
5031000000,-105.716125031707
5036700000,-106.294263574944
5042400000,-106.011497612397
5048100000,-105.091945039854
5053800000,-105.36166946866
5059500000,-106.339807198319
5065200000,-105.276769755607
5070900000,-105.802210090172
5076600000,-106.095543672977
5082300000,-105.766210489309
5088000000,-104.754016059639
5093700000,-105.375757410989
5099400000,-105.702808384579
5105100000,-106.049579587346
5110800000,-105.859867230653
5116500000,-105.493135421343
5122200000,-104.68619892278
5127900000,-105.691428511413
5133600000,-106.007651372274
5139300000,-105.483529898135
5145000000,-105.820266918734
5150700000,-64.3912082983616
5156400000,-81.5006591359383
5162100000,-106.42222396936
5167800000,-106.439655002594
5173500000,-106.359009708182
5179200000,-106.38034362058
5184900000,-105.195422354233
5190600000,-106.306737213157
5196300000,-105.745536936244
5202000000,-97.5180536445021
5207700000,-105.324142271664
5213400000,-106.842257371559
5219100000,-107.167325528228
5224800000,-105.957210742158
5230500000,-106.534654827504
5236200000,-106.393967233845
5241900000,-106.625848670281
5247600000,-106.633870899284
5253300000,-105.842507396267
5259000000,-106.864920394265
5264700000,-106.8725275075
5270400000,-105.415843029879
5276100000,-105.684153492881
5281800000,-106.266593596504
5287500000,-106.764683925018
5293200000,-106.746791851896
5298900000,-107.424643671147
5304600000,-107.175347792059
5310300000,-104.651984496467
5316000000,-106.990545442734
5321700000,-106.063905776495
5327400000,-106.728396792253
5333100000,-106.210379172321
5338800000,-107.327138809418
5344500000,-107.387884625099
5350200000,-106.480485937914
5355900000,-107.107432030305
5361600000,-106.858023544154
5367300000,-107.383449732301
5373000000,-107.43017492137
5378700000,-107.247393952672
5384400000,-107.118364866903
5390100000,-107.103867610931
5395800000,-107.282881223147
5401500000,-107.350162708722
5407200000,-106.216031719416
5412900000,-107.156661917124
5418600000,-106.73826100054
5424300000,-106.931426523877
5430000000,-106.681819115626
5435700000,-105.523221833562
5441400000,-106.636744782785
5447100000,-107.779776201708
5452800000,-107.624279088004
5458500000,-107.010313531691
5464200000,-107.004364657903
5469900000,-98.2115586333062
5475600000,-107.070785578489
5481300000,-107.390956916068
5487000000,-106.641619503618
5492700000,-106.142187922861
5498400000,-80.3376410438511
5504100000,-106.072895511146
5509800000,-107.222125940778
5515500000,-105.894860152853
5521200000,-106.08254459698
5526900000,-106.616418814953
5532600000,-106.253343403334
5538300000,-106.430250045069
5544000000,-106.629707318874
5549700000,-106.948561027151
5555400000,-106.530999951027
5561100000,-106.321489536472
5566800000,-106.674848208805
5572500000,-106.702751963179
5578200000,-105.389309918076
5583900000,-107.056504021414
5589600000,-107.844073477883
5595300000,-106.936929815638
5601000000,-106.699757281813
5606700000,-107.449296569529
5612400000,-107.320611531929
5618100000,-107.621967598348
5623800000,-102.880394085391
5629500000,-106.435217581436
5635200000,-108.035029881645
5640900000,-106.066580993115
5646600000,-107.232014389777
5652300000,-106.94922009238
5658000000,-107.102589020574
5663700000,-106.680835753967
5669400000,-107.57135364747
5675100000,-107.168638957003
5680800000,-107.348102202682
5686500000,-102.440852738972
5692200000,-106.776693153521
5697900000,-107.007765008008
5703600000,-107.016309314014
5709300000,-106.868589285491
5715000000,-107.490407284812
5720700000,-107.763029964531
5726400000,-106.881249934375
5732100000,-106.885433783112
5737800000,-107.29345671138
5743500000,-107.397520819077
5749200000,-107.473690424687
5754900000,-107.208579670961
5760600000,-107.286829547704
5766300000,-108.034946667957
5772000000,-107.092048645573
5777700000,-106.901321360717
5783400000,-98.647589635649
5789100000,-107.094384206971
5794800000,-106.928403977208
5800500000,-106.324067853134
5806200000,-106.944270548285
5811900000,-105.286314053471
5817600000,-106.559455265896
5823300000,-106.75680039751
5829000000,-107.049690019251
5834700000,-106.237184206363
5840400000,-106.414611298746
5846100000,-106.873687544185
5851800000,-107.240041292452
5857500000,-105.975618895206
5863200000,-107.07937871642
5868900000,-107.135353605221
5874600000,-107.204403930701
5880300000,-107.007059492486
5886000000,-107.644667491172
5891700000,-107.05105990501
5897400000,-107.493315789789
5903100000,-106.828636448349
5908800000,-107.829695269815
5914500000,-107.825648176574
5920200000,-108.463475439129
5925900000,-107.949055601645
5931600000,-106.948158019472
5937300000,-102.112553984459
5943000000,-107.343990994541
5948700000,-107.90217784975
5954400000,-107.455718238637
5960100000,-107.373206784688
